,authors,author_ids,title,abstract,pub_year,journal,citations,eprint_url,pub_url,citedby_url,scilab_url,related_articles_url,scholarbib_url
580,['NC Reddy'],[''],Transcriptional and Epigenetic Regulation of Cerebellar Development and Function,Zeiss Xradia Versa 520 XRM was used to perform a nano computerized tomography (nano  CT) scan of Ctrl (left) and cKO (right) p56 mouse cerebella. The cerebellar vermis is  highlighted blue and corresponding hemisphere regions highlighted green and yellow. C.,2020,NA,0,https://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=3278&context=art_sci_etds,https://search.proquest.com/openview/9419d09a87d4565321e4287810231e0c/1?pq-origsite=gscholar&cbl=18750&diss=y,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=C5VKQYbVb2sJ&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:C5VKQYbVb2sJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:C5VKQYbVb2sJ:scholar.google.com/&output=cite&scirp=580&hl=en
581,['M Kok'],['5Cwgh8MAAAAJ'],Advanced Nanofibrous Electrode Structures for Flow Batteries via Electrospinning,The redox flow battery is a promising large-scale energy storage device. Despite being  fundamentally efficient the flow battery remains cost challenged stemming from a low power  density. This thesis describes the development of optimized flow battery electrodes via . 2,2018,NA,0,https://dam-oclc.bac-lac.gc.ca/download?is_thesis=1&oclc_number=1086267365&id=c4e3d5f2-8605-4797-8621-197c7d8d9970&fileName=kp78gj78d.pdf,https://search.proquest.com/openview/6fd50f3506af29d5de6a19664c7e431d/1?pq-origsite=gscholar&cbl=18750&diss=y,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=2UJpp2cnDNIJ&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:2UJpp2cnDNIJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:2UJpp2cnDNIJ:scholar.google.com/&output=cite&scirp=581&hl=en
582,['FA Oliveira'],[''],"Coprólitos da Formação Adamantina, Cretáceo Superior do Grupo Bauru, estado de São Paulo, Brasil","Por fim, o coprólito FUP-150, associado a Sphagesauridae, foi enviado para o Laboratório  de Caracterização Tecnológica da Universidade de São Paulo (USP) para tomada de imagens  com microtomógrafo (ZEISS Xradia Versa XRM-510, com fatias de espaçamento de 0,05",2020,NA,0,https://repositorio.unb.br/bitstream/10482/40640/1/2020_F%C3%A1bioAnt%C3%B4niodeOliveira.pdf,https://repositorio.unb.br/handle/10482/40640,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=VbH9KZhF-HUJ&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:VbH9KZhF-HUJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:VbH9KZhF-HUJ:scholar.google.com/&output=cite&scirp=582&hl=en
583,['R Kumar'],['UtY9qzsAAAAJ'],Low Thermal Conductivity YAG-Based Thermal Barrier Coatings with Enhanced CMAS Resistance,"Thermal barrier coatings (TBCs) are insulating coatings used in gas turbine engines  to improve energy efficiency. The current choice of TBC material ie yttria stabilized zirconia  (YSZ), is limited to temperatures of less than 1200 C because of (a) undesirable phase and (-",2018,NA,1,https://opencommons.uconn.edu/cgi/viewcontent.cgi?article=8029&context=dissertations,https://opencommons.uconn.edu/dissertations/1753/,"/scholar?cites=11774491181060141659&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=WzIPYlhlZ6MJ&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:WzIPYlhlZ6MJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:WzIPYlhlZ6MJ:scholar.google.com/&output=cite&scirp=583&hl=en
584,['W Xiong'],['inD2ctkAAAAJ'],The Effect of Diffusive Transport on Mineral Carbonation in Geologic Carbon Sequestration,Geologic carbon sequestration (GCS) is an effective method to mitigate environmental  problems due to excessive anthropogenic CO2 emissions. It involves injecting supercritical  CO2 into deep geologic formations in which CO2 will ultimately be converted to solid . is a,2017,NA,0,http://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=1250&context=eng_etds,https://search.proquest.com/openview/8831aad4c7dde95ff49cddf3bedfce82/1?pq-origsite=gscholar&cbl=18750,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=dWKjAm5VFtEJ&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:dWKjAm5VFtEJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:dWKjAm5VFtEJ:scholar.google.com/&output=cite&scirp=584&hl=en
585,['JO Majasan'],['kYUvkDUAAAAJ'],Investigation of Mass Transport Phenomena in Polymer Electrolyte Membrane Water Electrolysers,"Polymer Electrolyte Membrane Water Electrolysers (PEMWEs) are considered a promising  candidate for large-scale renewable energy storage and green hydrogen production. To improve  efficiency and minimize cost for large-scale deployment, operation at high current is . , a (",2019,NA,0,https://discovery.ucl.ac.uk/id/eprint/10084272/1/Majasan_PhD%20Thesis_Final.pdf,https://discovery.ucl.ac.uk/id/eprint/10084272/,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=evD2WrKlLpQJ&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:evD2WrKlLpQJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:evD2WrKlLpQJ:scholar.google.com/&output=cite&scirp=585&hl=en
586,"['PMDEP DE CIMENTO', 'VEAP MICROESTRUTURA']","['', '']",FÁBIO CABRAL DE OLIVEIRA,"RESUMO A pasta de cimento hidratada é um material frágil e, portanto, o desempenho  mecânico é governado por defeitos pré-existentes na microestrutura. Durante a produção e  moldagem, defeitos críticos (poros largos, trincas e fissuras) podem ser introduzidos causando . ,",NA,NA,0,https://www.teses.usp.br/teses/disponiveis/3/3146/tde-08032021-092118/publico/FabioCabraldeOliveiraCorr21.pdf,https://www.teses.usp.br/teses/disponiveis/3/3146/tde-08032021-092118/publico/FabioCabraldeOliveiraCorr21.pdf,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=OJknlvLAF78J&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:OJknlvLAF78J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:OJknlvLAF78J:scholar.google.com/&output=cite&scirp=586&hl=en
587,['AJ Louli'],['fRxYRUcAAAAJ'],DEVELOPING ANODE-FREE LITHIUM METAL CELLS WITH LIQUID ELECTROLYTES,Anode-free lithium metal cells store 60% more energy than lithium-ion cells. Such high energy  density can increase the range of electric vehicles by over 200 km and will be critical for  enabling electrified urban aviation. This is made possible by discarding the conventional and -’,2021,NA,0,https://dalspace.library.dal.ca/bitstream/handle/10222/80791/AlexLouli2021.pdf?sequence=3&isAllowed=y,https://dalspace.library.dal.ca/handle/10222/80791,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=oUYCS30xl7QJ&ei=44BtYfylIqibywShjbXwAQ&json=",,/scholar?q=info:oUYCS30xl7QJ:scholar.google.com/&output=cite&scirp=587&hl=en
588,['T Stannard'],['y2RGwm4AAAAJ'],Corrosion and Corrosion-Fatigue Behavior of 7075 Aluminum Alloys Studied By In Situ X-Ray Tomography,"7XXX Aluminum alloys have high strength to weight ratio and low cost. They are  used in many critical structural applications including automotive and aerospace components.  These applications frequently subject the alloys to static and cyclic loading in service. , the to (",2017,NA,1,https://core.ac.uk/download/pdf/154281884.pdf,https://search.proquest.com/openview/7988196ceac148cb4d97d7c1eb2b141b/1?pq-origsite=gscholar&cbl=18750,"/scholar?cites=4705927978394223993&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=eYXCMpDQTkEJ&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:eYXCMpDQTkEJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:eYXCMpDQTkEJ:scholar.google.com/&output=cite&scirp=588&hl=en
589,['IM Van Meerbeek'],[''],Elastomeric Foam Systems for Novel Mechanical Properties and Soft Robot Proprioception,"Soft materials have enabled the fabrication of novel robots with interesting and complex  capabilities. The same properties that have enabled these innovations—continuous deformation,  elasticity, and low elastic moduli—are the same properties that make soft robotics . Soft load",2018,NA,0,https://ecommons.cornell.edu/xmlui/bitstream/handle/1813/64966/VanMeerbeek_cornellgrad_0058F_11240.pdf?sequence=1,https://ecommons.cornell.edu/handle/1813/64966,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D580%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=BW64eYXrHI4J&ei=44BtYfylIqibywShjbXwAQ&json=","/scholar?q=related:BW64eYXrHI4J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:BW64eYXrHI4J:scholar.google.com/&output=cite&scirp=589&hl=en
590,['L Hume'],[''],Approche numérique d'écoulements complexes à l'échelle des pores en milieux poreux,"Résumé Dans le cadre des écoulements à l’échelle du pore d’un milieu poreux, cette thèse  de calculscientifique propose une méthode itérative de résolution de Stokes incompressible  basée sur lapénalisation de la matrice solide et mettant en jeu le champ de vorticité. La s’ , à",2018,NA,0,https://www.theses.fr/2018PAUU3011.pdf,https://www.theses.fr/2018PAUU3011,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=IUDdN_1Y4_kJ&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:IUDdN_1Y4_kJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:IUDdN_1Y4_kJ:scholar.google.com/&output=cite&scirp=590&hl=en
591,['Y Liu'],['bmcKbugAAAAJ'],Inkjet Printed Drops and Threedimensional Ceramic Structures,"Inkjet printing is a versatile manufacturing method with applications beyond its traditional  application in graphics and text printing, particularly in structural and functional materials.  This thesis aims to enhance the understanding of DOD inkjet printing processes by the of",2017,NA,3,https://www.research.manchester.ac.uk/portal/files/60827015/FULL_TEXT.PDF,https://search.proquest.com/openview/e3bceaa40dd07b36b7be5b0f2c0cdbad/1?pq-origsite=gscholar&cbl=51922,"/scholar?cites=15078951266907159258&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=2nptGUkyQ9EJ&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:2nptGUkyQ9EJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:2nptGUkyQ9EJ:scholar.google.com/&output=cite&scirp=591&hl=en
592,['AFB Mustaffar'],['gkPdF2kAAAAJ'],Irregular aluminium foam and phase change material composite in transient thermal management,"Traction systems generate high loads of waste heat, which need to be removed for efficient  operations. A new transient heat sink is proposed, which is based on salt hydrate phase change  material (PCM). The heat sink would absorb heat during the short stationary phase ie at , (",2016,NA,1,https://theses.ncl.ac.uk/jspui/bitstream/10443/3338/1/Mustaffar%2C%20A.F.B.%202016.pdf,http://theses.ncl.ac.uk/jspui/handle/10443/3338,"/scholar?cites=5063325648573041966&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=Lg1SydmLREYJ&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:Lg1SydmLREYJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:Lg1SydmLREYJ:scholar.google.com/&output=cite&scirp=592&hl=en
593,['D Nadermann'],[''],Heterogenes Kontaktmodell zur Mischreibungssimulation an Radialgleitlagern aus kurzfaserverstärkten Polymeren,A 2D Transformationsmatrix[J/(kg K)] Anom nominelle Fläche[mm2] cp spezifische  Wärmekapazität[J/(kg K)] C Steifigkeitstensor[N/mm2] CT Wärmekapazitätsmatrix[J/(kg K)] d  Wellendurchmesser[mm] D Lagerdurchmesser[mm] e Exzentrizität[mm] e Energiedichte[J/mm3] e∗,2020,NA,0,https://core.ac.uk/download/pdf/323379079.pdf,https://core.ac.uk/download/pdf/323379079.pdf,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=For6WmmvVN4J&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:For6WmmvVN4J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:For6WmmvVN4J:scholar.google.com/&output=cite&scirp=593&hl=en
594,['A Warning'],['2ODHHIoAAAAJ'],Physical Mechanisms Of Bacterial Attachment And Internalization In Plants: Multiscale Modeling With Non-Invasive Imaging,"Human pathogens interact with fresh produce through the initial attachment, internalization,  growth/death, spreading, and dispersion. In order to develop better mitigation strategies for  improving fresh produce safety, physics-based models were developed to provide a of results",2016,NA,1,https://ecommons.cornell.edu/bitstream/handle/1813/43554/adw88.pdf?sequence=1,https://ecommons.cornell.edu/handle/1813/43554,"/scholar?cites=1065102614930540818&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=EklGZC8ByA4J&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:EklGZC8ByA4J:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:EklGZC8ByA4J:scholar.google.com/&output=cite&scirp=594&hl=en
595,['S SIZARET'],['1u9KrssAAAAJ'],Partage des métaux entre liquide sulfuré et liquide silicaté,"Cette première partie sert d’introduction générale présentant les généralités sur les différents  processus impliqués dans la formation des gisements de sulfures magmatiques, depuis la  création d’un magma par fusion du manteau, jusqu’au dépôt des minéraux enrichis en d’(I. 1I",2018,NA,0,https://www.researchgate.net/profile/Clement-Ferraina-2/publication/328090180_Partage_des_metaux_entre_liquide_sulfure_et_liquide_silicate_Experimentation_modelisation_et_applications_aux_gisements_de_sulfures_magmatiques/links/5c487009458515a4c73b05ee/Partage-des-metaux-entre-liquide-sulfure-et-liquide-silicate-Experimentation-modelisation-et-applications-aux-gisements-de-sulfures-magmatiques.pdf,https://www.researchgate.net/profile/Clement-Ferraina-2/publication/328090180_Partage_des_metaux_entre_liquide_sulfure_et_liquide_silicate_Experimentation_modelisation_et_applications_aux_gisements_de_sulfures_magmatiques/links/5c487009458515a4c73b05ee/Partage-des-metaux-entre-liquide-sulfure-et-liquide-silicate-Experimentation-modelisation-et-applications-aux-gisements-de-sulfures-magmatiques.pdf,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=IOzJX6crdiUJ&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:IOzJX6crdiUJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:IOzJX6crdiUJ:scholar.google.com/&output=cite&scirp=595&hl=en
596,['K Kranjc'],[''],"Characterizing structure, properties, and deformation in metallic glasses and olivine using instrumented nanoindentation","Micro-and nanomechanical testing can provide significant insight about the structure,  properties, and behavior of materials. These techniques are nondestructive, require only  limited amounts of material, and have been known to detect a brittle-to-ductile transition in to .",2017,NA,1,https://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=1244&context=eng_etds,https://search.proquest.com/openview/562720345e3c16583dccaf575ef453c9/1?pq-origsite=gscholar&cbl=18750,"/scholar?cites=4900126893823863533&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=7aq1rHK_AEQJ&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:7aq1rHK_AEQJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:7aq1rHK_AEQJ:scholar.google.com/&output=cite&scirp=596&hl=en
597,['WB Jones'],[''],The Role of Fibrillin-1 in Eye Development and Disease,The ciliary zonule of the human eye consists of a circumferential array of fibers that  connect the ocular lens to the nonpigmented ciliary epithelium (NPCE) located at the inner  wall of the eye. Zonular fibers consist of bundles of beaded filaments called microfibrils. are of -,2018,NA,0,https://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=2729&context=art_sci_etds,https://search.proquest.com/openview/9d33ffe5af7e82a49fce5beea38f6bd4/1?pq-origsite=gscholar&cbl=18750&diss=y,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=nWRdMAh0OYcJ&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:nWRdMAh0OYcJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:nWRdMAh0OYcJ:scholar.google.com/&output=cite&scirp=597&hl=en
598,['C Ferraina'],['n3QMJ84AAAAJ'],"Partage des métaux entre liquide sulfuré et liquide silicaté: Expérimentation, modélisation et applications aux gisements de sulfures magmatiques","Comprendre l’enrichissement des liquides sulfurés en éléments chalcophiles et sidérophiles  pouvantmener à la formation de gisements de sulfures magmatiques.Le premier objectif de  cette thèse a été de quantifier les variations des coefficients de partage (Dsul/sil)de Co, Ni, ,",2018,NA,1,https://tel.archives-ouvertes.fr/tel-01887161/file/clement-ferraina_3760_vm.pdf,https://tel.archives-ouvertes.fr/tel-01887161/,"/scholar?cites=14714855801710698451&as_sdt=2005&sciodt=0,5&hl=en","/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=098PlmOrNcwJ&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:098PlmOrNcwJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:098PlmOrNcwJ:scholar.google.com/&output=cite&scirp=598&hl=en
599,['R Coupan'],[''],Clathrates d'Hydroquinone: aspects fondamentaux et appliqués pour la séparation du CO2 d'un mélange CO2/CH4,"Résumé Les clathrates organiques, particulièrement ceux formés entre l’hydroquinone (HQ) et  les gaz, sont des entités supramoléculaires montrant un potentiel intéressant comme matériau  alternatif pour les applications de stockage et de séparation de gaz. Cette étude traite l’",2017,NA,0,https://www.theses.fr/2017PAUU3033.pdf,https://www.theses.fr/2017PAUU3033,,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DXradia%2B%2522Zeiss%2BXradia%2522%2B%2522Xradia%2BVersa%2522%26hl%3Den%26start%3D590%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=0vbqbXro6zUJ&ei=6YBtYd20FqSK6rQPsbe0qAU&json=","/scholar?q=related:0vbqbXro6zUJ:scholar.google.com/&scioq=Xradia+%22Zeiss+Xradia%22+%22Xradia+Versa%22&hl=en&as_sdt=0,5",/scholar?q=info:0vbqbXro6zUJ:scholar.google.com/&output=cite&scirp=599&hl=en
